gene	mean_A	mean_B	log2FC	p_ttest	p_mannwhitney	p_ttest_fdr	p_mannwhitney_fdr
ETF1	0.0012270450751251788	0.002663934426229476	0.0014368893511042971	0.9606506735403364	0.977231476343239	0.9755661030840704	1.0
SIK2	0.0031051752921535973	0.0005737704918032755	-0.0025314048003503217	0.9610338391635391	0.9254502713745392	0.9758936239912492	1.0
SYNE2	-0.061560934891485806	-0.05915983606557376	0.0024010988259120444	0.9612809150331718	0.7868374966244258	0.976028835687233	1.0
AMZ1	0.11993311036789293	0.12617283950617278	0.006239729138279845	0.9612883131843121	0.7546137763748677	0.976028835687233	1.0
DHRS4L1	0.01660267111853087	0.019446721311475415	0.0028440501929445465	0.9614479821887807	0.7665258920438269	0.9761293559703106	1.0
GABBR1	-0.13510016694490815	-0.13143442622950816	0.00366574071539999	0.9617069888778165	0.8365395569625981	0.9763307117827035	1.0
ADAM28	-0.05308013355592659	-0.057786885245901705	-0.004706751689975114	0.96201949863776	0.9606961337382804	0.976558546995782	1.0
ILVBL	0.03499582637729553	0.037366803278688576	0.0023709769013930473	0.9620587401101421	0.9109683991569361	0.976558546995782	1.0
CEP70	0.01955759599332221	0.021618852459016395	0.0020612564656941855	0.9621134920433274	0.9078773695045121	0.976558546995782	1.0
PRSS30P	0.024514235343383584	0.023506205394190873	-0.001008029949192711	0.9623074676901794	0.8368051420054841	0.976693821682646	1.0
FNBP1	-0.026314691151919867	-0.02415975103734442	0.0021549401145754474	0.9625599805399981	0.4846096507298179	0.9768240555947553	0.7585047373560218
POLRMT	-0.048989983305509195	-0.047233606557377066	0.0017563767481321296	0.9626170298288931	0.7534533312198229	0.9768240555947553	1.0
C6orf222	0.018787625418060203	0.01780737704918033	-0.000980248368879874	0.9626179133319105	0.7672593134717516	0.9768240555947553	1.0
CYP1B1	-0.002178631051752957	-0.00674273858921164	-0.004564107537458683	0.9632179731184713	0.07120807474871133	0.9773713304834587	0.1730147764855751
MBLAC2	-0.041485809682804686	-0.043729508196721306	-0.00224369851391662	0.9634489818623158	0.830574361184343	0.9775440861498714	1.0
C5orf22	0.027729549248747914	0.02633196721311476	-0.001397582035633154	0.9643200248355276	0.7665149654243565	0.9783661769092401	1.0
MTP18	0.0054424040066778255	0.002971311475409853	-0.0024710925312679726	0.9646717972574828	0.904788765805459	0.9786613630436883	1.0
RFX3	-0.05759599332220367	-0.06100409836065575	-0.0034081050384520764	0.9649423784034274	0.6175315352279772	0.9788624273378013	0.9026011692161079
SGK3	0.11516694490818025	0.11102459016393441	-0.0041423547442458325	0.9650842238766368	0.4400510059686249	0.9788624273378013	0.7071459437001988
NPW	0.17078595317725753	0.17462655601659752	0.003840602839339985	0.96509600185753	0.6503914853082633	0.9788624273378013	0.9347784413298912
CHI3L2	0.03558430717863106	0.04293032786885248	0.007346020690221423	0.9651133342005518	0.6025612751011237	0.9788624273378013	0.8881217741533589
TRPM2	-0.19674040066777962	-0.20021516393442623	-0.0034747632666466133	0.965347214038981	0.3706225727802188	0.9790379246068204	0.6226125829088983
IQSEC2	0.07014190317195325	0.06790983606557377	-0.002232067106379479	0.9655074292039506	0.6668854635873795	0.9791386950643871	0.9512987421383308
ACTB	-0.009265442404006652	-0.00745901639344261	0.0018064260105640417	0.9656673055701865	0.9052823065782934	0.9792391092597403	1.0
C9orf37	-0.03065108514190317	-0.028913934426229512	0.001737150715673659	0.9661732932562085	0.8582783805529262	0.9796904643617591	1.0
ANKRD26	0.06079298831385646	0.06340163934426232	0.002608651030405862	0.9662347486653715	0.8557094626907398	0.9796910395126238	1.0
WASH5P	-0.01898998330550919	-0.01680327868852461	0.002186704616984579	0.9664033199000938	0.7828821994849708	0.9798002153240396	1.0
RABAC1	0.014749582637729571	0.016762295081967235	0.002012712444237664	0.9665050358904069	0.9503839580630489	0.9798415996141798	1.0
PRKRIP1	0.00971619365609346	0.008155737704918013	-0.001560455951175448	0.9666144208815541	0.9998755670068019	0.9798739302283244	1.0
EAF1	0.0011101836393990205	0.0028688524590164233	0.0017586688196174027	0.9666591460794618	0.9286714132463108	0.9798739302283244	1.0
PIAS1	-0.025041736227045086	-0.02651639344262297	-0.0014746572155778827	0.9668350479426842	0.9753662128712285	0.9798739302283244	1.0
C22orf13	0.03937395659432389	0.04090163934426232	0.0015276827499384263	0.9668457643972979	0.8561967441550176	0.9798739302283244	1.0
LARP7	-0.0021035058430717785	-0.0009426229508196702	0.0011608828922521084	0.9669007122528067	0.6257818202559842	0.9798739302283244	0.9107785033930076
NBPF15	-0.08779632721201999	-0.09143442622950816	-0.0036380990174881694	0.9669872892909106	0.6010443753227116	0.9798739302283244	0.886728403619616
RNMTL1	0.003096828046744596	0.0046926229508196925	0.0015957949040750967	0.9670396726528669	0.9789734549009741	0.9798739302283244	1.0
TM9SF4	0.03565108514190318	0.034528688524590165	-0.0011223966173130179	0.9670703795496716	0.9863128405132277	0.9798739302283244	1.0
PIK3C2A	-0.05131051752921538	-0.0532172131147541	-0.0019066955855387216	0.9670976598553892	0.664505601820702	0.9798739302283244	0.9490064476971328
LEPROTL1	0.00308013355592652	0.001434426229508159	-0.0016457073264183613	0.96714592206066	0.8528933820145226	0.9798739302283244	1.0
RNF219	0.00161936560934891	4.09836065573689e-05	-0.0015783820027915412	0.9673205542247286	0.467575769020551	0.9799891523407558	0.7378558552050304
MUC4	0.295443143812709	0.29138429752066114	-0.004058846292047835	0.9674129821299149	0.7169966854946165	0.9800210843335849	1.0
PRDM12	0.0846103896103896	0.08905405405405407	0.00444366444366448	0.9677670412125841	0.851552486706124	0.9803180365846434	1.0
UBAP1	-0.008213689482470775	-0.007213114754098353	0.001000574728372422	0.9678792852208018	0.7015785946032032	0.9803700156879257	0.9862098323495961
CCS	-0.00829095325542569	-0.011229508196721319	-0.0029385549412956295	0.9680069871393038	0.8604860079945562	0.9803759314578837	1.0
CD4	-0.00829095325542569	-0.011229508196721319	-0.0029385549412956295	0.9680069871393038	0.8604860079945562	0.9803759314578837	1.0
PKD2	-0.11796327212020033	-0.12051229508196722	-0.0025490229617668864	0.9681401359943107	0.4403243078084583	0.9804490677334126	0.7073131473109566
C1orf124	0.006193656093489131	0.007622950819672107	0.001429294726182976	0.968226625030674	0.7745065326737304	0.980450062972801	1.0
PPIG	0.012754590984974947	0.01163934426229507	-0.0011152467226798763	0.9682629894740713	0.8057271340353735	0.980450062972801	1.0
SECISBP2	-0.038163606010016705	-0.03663934426229509	0.0015242617477216128	0.9683426478806896	0.6617871420102293	0.9804690204770182	0.9465029688841522
FAM98B	-0.03414858096828049	-0.032602459016393456	0.001546121951887032	0.9684362326516109	0.962310883621269	0.9805020754696967	1.0
DPY19L1	-0.03186978297161933	-0.03436475409836062	-0.0024949711267412897	0.968652926932326	0.6265655787409077	0.9806142781141318	0.9115119126965786
C1orf55	-0.02241235392320535	-0.0239344262295082	-0.0015220723063028505	0.9686689457020516	0.7616387268602249	0.9806142781141318	1.0
SDHAF2	0.0032387312186978414	0.004385245901639349	0.001146514682941508	0.9687406019103337	0.8792657521448154	0.9806251201470443	1.0
GMFG	0.047278797996661105	0.04473360655737704	-0.0025451914392840627	0.9688913540485096	0.6351033234130614	0.9807160220584121	0.92014933768537
GRIN3A	0.06294807370184255	0.06547916666666666	0.002531092964824108	0.9691634383640173	0.9215527028893326	0.9809297177629137	1.0
SLC7A4	-0.21025083612040135	-0.20610655737704925	0.004144278743352103	0.9692468113987585	0.7901044048644179	0.9809523962388995	1.0
LOC729603	-0.028388981636060094	-0.026168032786885228	0.002220948849174866	0.9693109712551771	0.7452978046303347	0.9809556278694131	1.0
IFIT5	-0.012595993322203682	-0.014938524590163944	-0.0023425312679602617	0.9693958410420731	0.941694130383196	0.9809798165010664	1.0
IPO4	0.018848080133555926	0.020368852459016377	0.0015207723254604504	0.9699423867008483	0.9970136334148165	0.9814025802203471	1.0
MRPL45	0.032345575959933225	0.030594262295081973	-0.0017513136648512513	0.9699800870839113	0.19861273044412875	0.9814025802203471	0.3890656721374935
C16orf86	-0.0393739565943239	-0.037172131147541004	0.002201825446782893	0.9699965962240013	0.8520376973519252	0.9814025802203471	1.0
SERPINB8	-0.03207011686143564	-0.034077868852458955	-0.002007751991023314	0.9701897126284316	0.9403289672157011	0.9815362472454391	1.0
PARG	-0.005884808013355603	-0.004713114754098375	0.0011716932592572282	0.9703649802769807	0.9254482894513674	0.9816518410975554	1.0
HAUS3	-0.008873121869782969	-0.010163934426229508	-0.0012908125564465387	0.9712545992930148	0.644689384303879	0.9824632780062283	0.9290989776366513
ATIC	0.0017946577629382537	0.0029303278688524795	0.0011356701059142258	0.971289208405536	0.8770526284145115	0.9824632780062283	1.0
C1QTNF1	-0.05507079646017699	-0.05815315315315316	-0.003082356692976171	0.9713508886220972	0.361285008374729	0.9824639048233306	0.6113051454622407
RAP1GAP	0.02675292153589314	0.029813278008298763	0.0030603564724056218	0.9714225845257487	0.7182734932601729	0.9824746611992768	1.0
MST1P2	0.032262103505843125	0.02901639344262297	-0.0032457100632201537	0.9717998405367041	0.7212236147468867	0.9827944333271885	1.0
DULLARD	0.008664440734557577	0.007684426229508167	-0.0009800145050494098	0.9718762202579139	0.6493905256167918	0.9828099040883561	0.9338208715835864
GRHL1	-0.05193701252086798	-0.04942670081967199	0.0025103117011959913	0.9719746705514336	0.9498875791269709	0.9828476903703222	1.0
ZCRB1	0.003480801335559255	0.002499999999999994	-0.0009808013355592608	0.9726790585110039	0.962683482044345	0.9834847385878569	1.0
HCG4P6	0.057086811352253755	0.055799180327868854	-0.0012876310243849012	0.9727269191974615	0.8391741837862906	0.9834847385878569	1.0
CXorf38	-0.004323873121869767	-0.005778688524590146	-0.0014548154027203795	0.9731297533709888	0.8506924498897049	0.9837937191196631	1.0
CYB5RL	-0.058355687813021695	-0.05657797540983608	0.0017777124031856176	0.9732862739635739	0.8866541762489403	0.9837937191196631	1.0
TMEM133	-0.009966611018364003	-0.0120901639344263	-0.0021235529160622962	0.9732949299782107	0.7264910682340195	0.9837937191196631	1.0
PDDC1	-0.04326377295492489	-0.04475409836065576	-0.0014903254057308732	0.9733230477680944	0.8696829882727238	0.9837937191196631	1.0
TDRD5	-0.19924040066777948	-0.19574074074074055	0.003499659927038934	0.9733889249079646	0.5741219802745281	0.9837937191196631	0.8574206753170646
SLC22A11	0.023319416387959896	0.023954942622950847	0.0006355262349909511	0.9733993790170936	0.1359296017434592	0.9837937191196631	0.28960288330054423
KIF22	0.010250417362270446	0.008647540983606556	-0.0016028763786638898	0.9735095935106595	0.8455624575169438	0.9838245370447722	1.0
TMF1	-0.035909849749582626	-0.03727459016393443	-0.001364740414351806	0.9735723196505606	0.7081912985249951	0.9838245370447722	0.9925337748274795
DAP	0.04432387312186981	0.045553278688524615	0.0012294055666548023	0.9736133066105598	0.6622386634703534	0.9838245370447722	0.9468130434205401
CCNL1	0.01535893155258765	0.016659836065573783	0.001300904512986133	0.97392204643799	0.959949685046609	0.9840747128351707	1.0
TPPP	-0.022228714524207042	-0.025922131147541008	-0.0036934166233339658	0.9741521912544745	0.9907924105563163	0.9842128353523673	1.0
PEPD	-0.025300500834724557	-0.0239344262295082	0.001366074605216358	0.9741810824003605	0.7634227673410074	0.9842128353523673	1.0
GSN	-0.06108514190317195	-0.06305327868852459	-0.0019681367853526394	0.9747499178969392	0.9803419627516209	0.9846840225565984	1.0
C4orf12	-0.06348914858096827	-0.06545081967213116	-0.001961671091162895	0.9748045756116157	0.9552202136369553	0.9846840225565984	1.0
DNAJB2	-0.004899833055091819	-0.006209016393442618	-0.001309183338350799	0.9748310624800531	0.2526602312602987	0.9846840225565984	0.4680294089170614
UBR3	-0.022036727879799666	-0.020860655737704927	0.001176072142094739	0.975036596488794	0.6340959884998434	0.9848116198261103	0.9191572236828246
ZNF579	0.009298831385642766	0.011290983606557404	0.001992152220914638	0.9750797958638758	0.8241350008063932	0.9848116198261103	1.0
SPRR2D	0.01726643598615917	0.01858333333333334	0.0013168973471741723	0.9752388496145827	0.4974079903657638	0.9849104375030527	0.7730771177997294
SURF6	-0.01921535893155258	-0.020430327868852443	-0.001214968937299863	0.9753793046798285	0.788395440999977	0.9849904608233503	1.0
OPN3	-0.008889816360600997	-0.0066393442622950825	0.0022504720983059145	0.9757434477535418	0.9508812426784798	0.9852963520995662	1.0
BCORL1	-0.029223706176961607	-0.03077868852459017	-0.0015549823476285612	0.9760338546535414	0.6876523850627438	0.9855119334721227	0.971917375916642
PCDHA4	0.07722036727879801	0.08155737704918033	0.004337009770382316	0.9760794388944529	0.980195176137376	0.9855119334721227	1.0
ZFP90	0.004098452420701167	0.00514340573770492	0.0010449533170037526	0.9762311646077018	0.8092326396374702	0.9855386712520774	1.0
HS6ST2	0.22575162938230392	0.2301848176229509	0.004433188240646979	0.9762750163435905	0.8713910305134447	0.9855386712520774	1.0
THUMPD2	-0.012070116861435741	-0.01307377049180329	-0.0010036536303675483	0.9762896756424401	0.9793465494244841	0.9855386712520774	1.0
FDXR	-0.009590984974958278	-0.007520491803278692	0.002070493171679586	0.9764725875929975	0.9174019646702424	0.9855576954983734	1.0
CPT1A	0.006218697829716178	0.00817622950819671	0.0019575316784805324	0.9764739195304857	0.8456854208363254	0.9855576954983734	1.0
EMID1	-0.11047579298831395	-0.10700819672131157	0.003467596267002382	0.9764922797784381	0.48681751463396983	0.9855576954983734	0.7611925306343543
TSPAN2	-0.10957286432160805	-0.10692468619246862	0.0026481781291394363	0.9768478833246681	0.5369078756660193	0.9858547602517662	0.8165971604183653
GSTP1	0.17750417362270457	0.1806639004149378	0.003159726792233225	0.9769185061776844	0.7529838855570816	0.9858641974660651	1.0
LRMP	0.029757929883138575	0.03235655737704918	0.0025986274939106026	0.9772115204635874	0.42732147932592	0.9860980473038019	0.692038454835754
WDR91	0.025058430717863095	0.023975409836065564	-0.0010830208817975313	0.9775494403457066	0.6212655032795458	0.9863771789265282	0.906219999685048
LOC440957	0.012971619365609362	0.011331967213114776	-0.0016396521524945865	0.9778074483320259	0.8338596072197861	0.9865756470597792	1.0
CTTN	0.1412270450751252	0.1396311475409836	-0.0015958975341416048	0.9779017278900635	0.9057759720195502	0.9865961861549083	1.0
C20orf118	-0.016878130217028373	-0.018483606557377023	-0.00160547634034865	0.9779504395888523	0.7138602149869092	0.9865961861549083	0.9972879875369518
DZIP3	-0.007787979966611005	-0.006352459016393428	0.0014355209502175774	0.9780435808057102	0.3756402974588987	0.9866230807252032	0.6291553861026846
ZNF662	-0.2689645951585977	-0.27206935450819675	-0.003104759349599029	0.978099736522543	0.9460387542924973	0.9866230807252032	1.0
C22orf24	0.00018395317725752451	0.0002469176954732509	6.29645182157264e-05	0.9784451773422433	1.0	0.9869075887863606	1.0
LOC554202	0.08915397631133673	0.09090163934426229	0.0017476630329255616	0.9785044601559236	0.23493741685655622	0.9869075887863606	0.44284605239064323
FAM45B	-0.07202838063439065	-0.07084016393442624	0.0011882166999644117	0.978636029989882	0.6766652157855675	0.9869498411946854	0.9615865624063131
PHKA2	-0.007487479131886491	-0.006639344262295073	0.0008481348695914184	0.9786690314643385	0.8379973793296975	0.9869498411946854	1.0
KLC1	-0.0076714874791318855	-0.008463440573770489	-0.0007919530946386031	0.9797465206542562	0.9871838300252012	0.987970756985421	1.0
SLC6A19	0.004645270270270266	0.004467213114754097	-0.00017805715551616908	0.9798041870240127	0.9952337851157866	0.987970756985421	1.0
ARFGAP1	0.001961602671118535	0.0008401639344262371	-0.001121438736692298	0.9799974463114869	0.3672909218882773	0.9881037041704364	0.6187163287033045
MS4A6A	-0.02137729549248749	-0.01961065573770492	0.0017666397547825702	0.9801323482292942	0.8981212175734301	0.988177798296218	1.0
FIBCD1	0.35976627712854764	0.3628688524590164	0.0031025753304687598	0.9808286780098563	0.7423523147038442	0.988817884033746	1.0
SSR2	0.011803005008347247	0.010860655737704927	-0.0009423492706423196	0.9813178478826459	0.7227461584181777	0.9892490553493999	1.0
L2HGDH	-0.007303839732888131	-0.008319672131147527	-0.0010158323982593963	0.9815156601441598	0.4481207210851581	0.9893864786191913	0.7173701741064016
NGFRAP1	-0.2248908021702838	-0.2229706168032787	0.001920185367005084	0.9817997329151802	0.6924822966102916	0.9895780215550716	0.9766905902330749
MTHFD1	0.04272120200333889	0.043524590163934423	0.000803388160595532	0.9819287075911771	0.870663868087482	0.9895780215550716	1.0
